user_id,age,gender,city,traffic_source,order_id,status,product_id,product_category,product_name,product_retail_price,dc_name,d_lat,d_long,u_lat,u_long,dc2c_distance,created_at,shipped_at,delivered_at,prep_time,delivery_time,total_time
1477,50,M,El Mirage,Email,1831,Returned,24162,Outerwear & Coats,Sitka Gear Men's Stratus Windstopper Jacket,289.9899902,Charleston SC,32.7833,-79.9333,33.59075351,-112.328347,3003.603976,2023-07-31 13:01:57.000000 UTC,2023-08-02 09:33:00.000000 UTC,2023-08-04 03:45:00.000000 UTC,2671,2532,5203
84225,65,M,Pomona,Organic,105668,Returned,22425,Pants,Allegra K Low Rise Zip Fly Button Closure Hip Pockets Menswear Casual Pants Black W34,14.02000046,Charleston SC,32.7833,-79.9333,34.06326541,-117.7869778,3495.819777,2023-11-27 10:26:45.000000 UTC,2023-11-27 02:30:00.000000 UTC,2023-11-29 20:06:00.000000 UTC,-476,3936,3460
76283,13,M,North Tustin,Search,95694,Complete,22602,Pants,Allegra K Men 2012 New One Hip Pocket Design Harem Trousers Light Gray W30,18.96999931,Charleston SC,32.7833,-79.9333,33.75605496,-117.8138487,3503.446441,2023-08-19 02:20:40.000000 UTC,2023-08-21 04:48:00.000000 UTC,2023-08-22 04:13:00.000000 UTC,3027,1405,4432
79006,23,M,Lakewood,Search,99092,Returned,22509,Pants,Allegra K Men Checked Patch Drawstring Waist Harem Pants Gray W31,17.34000015,Charleston SC,32.7833,-79.9333,33.84781854,-118.1122264,3529.094498,2023-12-24 14:46:23.000000 UTC,2023-12-21 04:02:00.000000 UTC,2023-12-25 17:55:00.000000 UTC,-4964,6593,1629
25376,61,M,New Braunfels,Organic,31879,Complete,22632,Pants,Allegra K Men Straight Belt Loop Plaid Trim Zip Fly Casual Pants Khaki W33,15.85999966,Charleston SC,32.7833,-79.9333,29.69267746,-98.07109058,1755.997141,2023-08-17 06:03:36.000000 UTC,2023-08-14 10:04:00.000000 UTC,2023-08-18 06:39:00.000000 UTC,-4079,5555,1476
81575,69,M,Washington,Facebook,102285,Complete,22339,Pants,Allegra K Mens Casual Back Flap Pockets 2012 NEW Fashion Straight Trousers Black W33,15.27000046,Charleston SC,32.7833,-79.9333,38.95231896,-77.02272224,734.2721468,2023-12-07 17:28:15.000000 UTC,2023-12-06 22:19:00.000000 UTC,2023-12-08 04:09:00.000000 UTC,-1149,1790,641
71375,48,M,Denton,Search,89621,Returned,22403,Pants,Allegra K Mens Casual Button Down 2012 NEW Fashion Baggy Harem Pants Medium Gray W30,19.95999908,Charleston SC,32.7833,-79.9333,33.19094573,-97.13061384,1602.82308,2023-11-28 09:17:30.000000 UTC,2023-11-29 07:58:00.000000 UTC,2023-12-02 06:52:00.000000 UTC,1360,4254,5614
17602,46,M,Maricopa,Organic,22168,Complete,22303,Pants,Allegra K Mens NEW Trendy Casual Front Slant Pockets Slim Fitted Straight Trousers Black W31,15.06000042,Charleston SC,32.7833,-79.9333,33.00673129,-111.9832505,2980.745846,2023-11-12 03:52:48.000000 UTC,2023-11-13 23:32:00.000000 UTC,2023-11-18 18:56:00.000000 UTC,2619,6924,9543
77225,58,M,Mankato,Search,96866,Complete,22575,Pants,Allegra K Mens Zippers Decor Back Belt Loop Zip Fly Casual Pants Black W31,14.98999977,Charleston SC,32.7833,-79.9333,44.12807311,-93.96750104,1751.474415,2023-12-27 18:24:05.000000 UTC,2023-12-24 09:46:00.000000 UTC,2023-12-28 04:09:00.000000 UTC,-4838,5423,585
12948,29,M,Lakeland,Search,16229,Returned,22002,Pants,Allegra K W33 Front Slant Pockets Belt Loop Checked Trim Belted Pants for Men,15.88000011,Charleston SC,32.7833,-79.9333,35.28631528,-89.70731123,942.179954,2023-11-16 16:03:43.000000 UTC,2023-11-16 21:52:00.000000 UTC,2023-11-17 18:00:00.000000 UTC,348,1208,1556
96844,58,M,Des Plaines,Search,121518,Complete,21863,Pants,Quiksilver Men's Union Chino Pant,49.5,Charleston SC,32.7833,-79.9333,42.00947697,-87.89482309,1242.533028,2024-01-21 06:26:58.240757 UTC,2024-01-22 08:05:02.240757 UTC,2024-01-26 16:08:02.240757 UTC,1538,6243,7781
34598,60,F,Norfolk,Organic,43416,Complete,5609,Pants & Capris,Allegra K Ladies Empire Waist Soft Lining Full Length Pants Salmon Pink S,17.12000084,Charleston SC,32.7833,-79.9333,36.94840199,-76.26557212,571.2586336,2023-05-04 06:44:08.000000 UTC,2023-05-04 07:01:00.000000 UTC,2023-05-06 08:17:00.000000 UTC,16,2956,2972
50731,59,F,Tulsa,Search,63592,Complete,5229,Pants & Capris,Allegra K Ladies Multicolor Elastic Waist Flower Wide Leg Pants S,12.90999985,Charleston SC,32.7833,-79.9333,36.06146988,-95.94258777,1511.042288,2024-01-06 06:08:34.000000 UTC,2024-01-04 12:16:00.000000 UTC,2024-01-07 04:46:00.000000 UTC,-2512,3870,1358
3489,24,F,Kissimmee,Search,4300,Complete,5577,Pants & Capris,Allegra K Ladies Sz XS Brown Elastic Waist Cropped Harem Trousers,11.32999992,Charleston SC,32.7833,-79.9333,28.25097717,-81.45317206,524.5579484,2023-09-22 08:57:38.000000 UTC,2023-09-22 15:50:00.000000 UTC,2023-09-26 22:44:00.000000 UTC,412,6174,6586
42309,27,F,Yardley,Search,53147,Complete,5577,Pants & Capris,Allegra K Ladies Sz XS Brown Elastic Waist Cropped Harem Trousers,11.32999992,Charleston SC,32.7833,-79.9333,40.19529275,-74.80968944,942.4649515,2023-12-16 02:27:35.000000 UTC,2023-12-17 21:06:00.000000 UTC,2023-12-20 20:30:00.000000 UTC,2558,4284,6842
37787,43,F,New York,Organic,47496,Returned,5225,Pants & Capris,Allegra K Lady Mid Rise Roll Up Cuffs Cropped Pants Khaki M,9.050000191,Charleston SC,32.7833,-79.9333,40.63755673,-73.89783528,1025.131038,2023-12-19 23:32:19.000000 UTC,2023-12-21 22:13:00.000000 UTC,2023-12-23 04:46:00.000000 UTC,2800,1833,4633
21694,57,F,Niceville,Search,27220,Returned,5216,Pants & Capris,Allegra K Woman Solid Black Drawstring Waist Hip Hop Casual Pants Trousers S,8.449999809,Charleston SC,32.7833,-79.9333,30.52056532,-86.42997689,664.2603134,2023-10-16 06:53:12.000000 UTC,2023-10-17 09:39:00.000000 UTC,2023-10-20 13:59:00.000000 UTC,1605,4580,6185
37102,21,F,El Monte,Facebook,46624,Complete,5495,Pants & Capris,Allegra K Women Elastic Rise Slant Pockets Casual Stretchy Black Capris Pants XS,10.51000023,Charleston SC,32.7833,-79.9333,34.07907204,-118.0404289,3518.648806,2023-10-04 07:17:54.000000 UTC,2023-10-05 10:46:00.000000 UTC,2023-10-07 08:21:00.000000 UTC,1648,2735,4383
70471,54,F,San Angelo,Search,88462,Returned,5348,Pants & Capris,Allegra K Women Stretchy Skinny Dark Orange Drop Crotch Harem Pants M,14.39000034,Charleston SC,32.7833,-79.9333,31.2786562,-100.4161037,1935.055531,2023-12-11 10:04:02.000000 UTC,2023-12-14 11:19:00.000000 UTC,2023-12-15 05:08:00.000000 UTC,4394,1069,5463
79520,41,F,Newnan,Organic,99710,Returned,5124,Pants & Capris,Briggs New York Women's Plus-Size Curvy Pant,48,Charleston SC,32.7833,-79.9333,33.38840474,-84.8596819,463.825919,2023-04-17 03:36:01.000000 UTC,2023-04-15 08:53:00.000000 UTC,2023-04-16 01:34:00.000000 UTC,-2563,1001,-1562
72451,48,F,Stockton,Search,90989,Complete,5362,Pants & Capris,Briggs New York Women's Plus-Size Flat Front Pant Short Length,44,Charleston SC,32.7833,-79.9333,37.97295692,-121.3220705,3765.37185,2023-12-19 13:25:55.000000 UTC,2023-12-19 09:15:00.000000 UTC,2023-12-19 16:53:00.000000 UTC,-250,458,208
75433,20,F,Marietta,Search,94711,Returned,5362,Pants & Capris,Briggs New York Women's Plus-Size Flat Front Pant Short Length,44,Charleston SC,32.7833,-79.9333,34.0331242,-84.50900767,446.8343992,2023-09-07 11:21:18.000000 UTC,2023-09-06 12:22:00.000000 UTC,2023-09-09 07:12:00.000000 UTC,-1379,4010,2631
33014,53,F,Wyoming,Search,41497,Complete,5130,Pants & Capris,Briggs New York Women's Slimming Solution Pant,29.94000053,Charleston SC,32.7833,-79.9333,42.89712497,-85.71851439,1233.228597,2023-10-13 11:51:40.000000 UTC,2023-10-15 02:02:00.000000 UTC,2023-10-19 03:18:00.000000 UTC,2290,5836,8126
29369,16,F,Ocean Springs,Search,36858,Complete,5595,Pants & Capris,Mango Women's Elastic Tapered Trousers - Cordelia,59.99000168,Charleston SC,32.7833,-79.9333,30.4045869,-88.76312097,876.7977243,2023-11-14 21:30:10.000000 UTC,2023-11-14 21:51:00.000000 UTC,2023-11-18 05:43:00.000000 UTC,20,4792,4812
16685,22,F,Wildomar,Search,21039,Complete,15966,Plus,Coal Women's The Leila,32,Charleston SC,32.7833,-79.9333,33.62108805,-117.2639164,3455.53305,2023-05-16 00:55:05.000000 UTC,2023-05-16 12:21:00.000000 UTC,2023-05-19 03:04:00.000000 UTC,685,3763,4448
75762,25,F,Chantilly,Search,95086,Complete,15281,Plus,Goddess Women's Keira Under Wire,46.99000168,Charleston SC,32.7833,-79.9333,38.87502103,-77.38436776,715.1942075,2023-05-19 07:49:07.000000 UTC,2023-05-20 13:25:00.000000 UTC,2023-05-25 01:08:00.000000 UTC,1775,6463,8238
9155,61,M,Camp Pendleton North,Search,11490,Complete,23180,Shorts,Aeropostale Mens Cargo Shorts - Style 7252,24.98999977,Charleston SC,32.7833,-79.9333,33.28171018,-117.3555703,3470.017592,2023-10-03 10:30:34.000000 UTC,2023-10-06 01:24:00.000000 UTC,2023-10-08 02:19:00.000000 UTC,3773,2935,6708
41530,56,F,Cheshire,Organic,52186,Complete,6749,Shorts,Allegra K Ladies Bow Rhinestud Accent Dark Gray Slant Pockets Worsted Shorts M,12.48999977,Charleston SC,32.7833,-79.9333,41.51259439,-72.90501126,1152.380074,2024-01-20 12:38:03.896429 UTC,2024-01-21 18:12:42.896429 UTC,2024-01-23 08:59:42.896429 UTC,1774,2327,4101
800,51,F,Drexel Heights,Search,993,Complete,6621,Shorts,Allegra K Ladies Fly Zipper Button Closure Slant Pockets Suspender Shorts Olive Green S,13.18000031,Charleston SC,32.7833,-79.9333,32.10444867,-111.0309652,2908.608091,2024-01-18 06:22:00.000000 UTC,2024-01-20 06:30:00.000000 UTC,2024-01-20 14:24:00.000000 UTC,2888,474,3362
65732,33,M,Los Angeles,Organic,82570,Complete,23464,Shorts,Allegra K Mens Casual Checkers Pattern Detailing Stylish Short Denim Trousers Black White W32,12.55000019,Charleston SC,32.7833,-79.9333,34.13708467,-118.2071302,3532.872808,2023-10-15 16:39:07.000000 UTC,2023-10-17 16:57:00.000000 UTC,2023-10-18 07:20:00.000000 UTC,2897,863,3760
39623,64,M,Jacksonville,Search,49785,Complete,23453,Shorts,Allegra K Mens Casual Front Slant Pockets NEW Fashion Straight Short Trousers Light Blue W30,13.76000023,Charleston SC,32.7833,-79.9333,30.39457646,-81.68290073,313.0573848,2023-09-08 23:57:06.000000 UTC,2023-09-09 04:43:00.000000 UTC,2023-09-09 07:42:00.000000 UTC,285,179,464
43039,66,M,Lancaster,Organic,54056,Returned,23447,Shorts,Allegra K Mens Trendy Casual Front Slant Pockets Straight Short Trousers Deep Green W30,13.93999958,Charleston SC,32.7833,-79.9333,34.73100152,-117.8879646,3494.740805,2023-11-23 12:24:33.000000 UTC,2023-11-26 06:01:00.000000 UTC,2023-11-29 05:20:00.000000 UTC,3936,4279,8215
18196,40,F,Spanish Springs,Search,22941,Complete,6666,Shorts,Allegra K Woman Bow Tie Waist Strap Elastic Waist Beige Loose Pleated Shorts S,9.880000114,Charleston SC,32.7833,-79.9333,39.61186716,-119.6989061,3617.557288,2024-01-18 04:54:37.697428 UTC,2024-01-20 08:49:24.697428 UTC,2024-01-21 00:58:24.697428 UTC,3114,969,4083
84366,61,F,San Benito,Search,105858,Complete,6941,Shorts,Allegra K Woman Button Closure Zip Fly Ripped Mini Denim Shorts Dark Blue XS,12.85999966,Charleston SC,32.7833,-79.9333,26.10708885,-97.63775797,1864.908454,2023-11-25 22:53:30.000000 UTC,2023-11-27 19:49:00.000000 UTC,2023-11-30 12:01:00.000000 UTC,2695,3852,6547
65238,62,F,Fort Myers,Search,81988,Complete,6388,Shorts,Allegra K Woman Decorative Pockets Back Zipper Button Closure Worsted Shorts Gray M,11.47000027,Charleston SC,32.7833,-79.9333,26.63599875,-81.84059759,707.8873695,2023-03-15 07:35:02.000000 UTC,2023-03-13 14:52:00.000000 UTC,2023-03-17 02:18:00.000000 UTC,-2443,5006,2563
1469,41,F,Richland,Search,1816,Complete,6639,Shorts,Allegra K Woman Pockets Lace Scalloped Hem Denim Short Shorts Light Blue XS,12.28999996,Charleston SC,32.7833,-79.9333,46.24499645,-119.2896642,3645.997099,2024-01-04 14:48:26.000000 UTC,2024-01-03 23:17:00.000000 UTC,2024-01-08 09:44:00.000000 UTC,-931,6387,5456
47628,68,F,Las Vegas,Search,59742,Returned,6667,Shorts,Allegra K Woman Ruffled Two Pockets Front Zip Up Mini Shorts Black M,9.670000076,Charleston SC,32.7833,-79.9333,35.95526209,-115.056658,3225.556994,2023-08-13 23:56:12.000000 UTC,2023-08-16 12:48:00.000000 UTC,2023-08-20 16:09:00.000000 UTC,3651,5961,9612
90639,39,F,Las Vegas,Search,113655,Complete,6775,Shorts,Allegra K Women Dots Print Knot Waist Black Pleated Short Shorts Black XS,9.06000042,Charleston SC,32.7833,-79.9333,36.19688703,-115.2644028,3242.347212,2023-10-28 15:05:14.000000 UTC,2023-10-31 11:59:00.000000 UTC,2023-11-02 06:07:00.000000 UTC,4133,2528,6661
55701,21,M,Mobile,Email,69924,Returned,22925,Shorts,Burnside Men's Fresh Water Plaid Woven Short,33.75,Charleston SC,32.7833,-79.9333,30.62895862,-88.28239545,825.0695663,2024-01-18 03:47:27.600802 UTC,2024-01-18 19:47:53.600802 UTC,2024-01-23 06:37:53.600802 UTC,960,6410,7370
20211,36,M,Marysville,Search,25378,Complete,23557,Shorts,Cubavera Twill Heather Evening Blue (navy blue and white) Cargo Shorts,40,Charleston SC,32.7833,-79.9333,40.26014963,-83.36015738,885.785443,2024-01-09 05:01:24.000000 UTC,2024-01-09 21:09:00.000000 UTC,2024-01-14 02:40:00.000000 UTC,967,6091,7058
49457,64,F,Keizer,Organic,61995,Complete,7082,Shorts,Lilly Pulitzer Callahan Short 5 Shorts Hotty Pink Scorpion Bowl,59.99000168,Charleston SC,32.7833,-79.9333,45.03507291,-123.0258487,3916.083603,2023-08-10 13:33:36.000000 UTC,2023-08-10 10:48:00.000000 UTC,2023-08-15 04:26:00.000000 UTC,-165,6818,6653
68130,18,F,Three Lakes,Search,85558,Returned,6645,Shorts,Plus Size Red Animal Print Shorts,24.98999977,Charleston SC,32.7833,-79.9333,25.65533176,-80.41208569,793.9512762,2023-12-02 04:55:14.000000 UTC,2023-12-04 23:12:00.000000 UTC,2023-12-05 16:04:00.000000 UTC,3976,1012,4988
36728,66,M,Chantilly,Search,46151,Complete,23455,Shorts,Quiksilver Cypher Kaha 20,65,Charleston SC,32.7833,-79.9333,38.87502103,-77.38436776,715.1942075,2023-12-01 15:19:51.000000 UTC,2023-12-02 15:29:00.000000 UTC,2023-12-06 16:08:00.000000 UTC,1449,5799,7248
65732,33,M,Los Angeles,Organic,82570,Complete,23627,Shorts,Quiksilver Maldive Walk Shorts - Black,49.45000076,Charleston SC,32.7833,-79.9333,34.13708467,-118.2071302,3532.872808,2023-10-16 18:27:16.000000 UTC,2023-10-17 16:57:00.000000 UTC,2023-10-18 07:20:00.000000 UTC,1349,863,2212
2064,40,M,Chino,Search,2530,Returned,22896,Shorts,Quiksilver Men's Ignition Cargo Short,49.5,Charleston SC,32.7833,-79.9333,34.00493419,-117.6820302,3487.212632,2024-01-18 09:22:18.000000 UTC,2024-01-21 08:52:00.000000 UTC,2024-01-25 20:35:00.000000 UTC,4289,6463,10752
85812,66,M,Durango,Organic,107660,Complete,22896,Shorts,Quiksilver Men's Ignition Cargo Short,49.5,Charleston SC,32.7833,-79.9333,37.51156485,-107.8421397,2581.371087,2024-01-18 16:30:29.339215 UTC,2024-01-19 02:49:44.339215 UTC,2024-01-21 04:15:44.339215 UTC,619,2966,3585
92901,44,M,Fort Worth,Search,116488,Complete,22706,Shorts,Quiksilver Men's Milhouse Walk Short,55,Charleston SC,32.7833,-79.9333,32.91235365,-97.43802643,1633.408483,2023-12-20 21:09:04.000000 UTC,2023-12-23 10:12:00.000000 UTC,2023-12-28 09:12:00.000000 UTC,3662,7140,10802
69484,24,M,New York,Search,87224,Complete,23081,Shorts,Quiksilver Men's Smash Hit Walk Short,52,Charleston SC,32.7833,-79.9333,40.76350321,-73.86864032,1038.183391,2023-08-18 14:35:52.000000 UTC,2023-08-20 00:02:00.000000 UTC,2023-08-20 00:04:00.000000 UTC,2006,2,2008
32325,27,M,Richmond,Facebook,40600,Complete,22857,Shorts,Quiksilver Waterman Men's Belitsky 3 Walkshort,49.5,Charleston SC,32.7833,-79.9333,37.54973697,-77.45992437,575.6534308,2023-05-20 11:18:59.000000 UTC,2023-05-19 19:29:00.000000 UTC,2023-05-21 22:05:00.000000 UTC,-949,3036,2087
8718,22,M,Omaha,Search,10926,Complete,23494,Shorts,Quiksilver Waterman Men's Cabo 3 Walkshort,35.97999954,Charleston SC,32.7833,-79.9333,41.20577858,-96.19557483,1716.89612,2023-12-06 10:56:09.000000 UTC,2023-12-03 13:41:00.000000 UTC,2023-12-05 04:42:00.000000 UTC,-4155,2341,-1814
33655,34,M,Louisville,Search,42252,Returned,22838,Shorts,Quiksilver Waterman Men's Maldive 5 Walkshort,65,Charleston SC,32.7833,-79.9333,38.21534953,-85.61809684,793.1571954,2023-07-02 10:30:06.000000 UTC,2023-07-04 21:38:00.000000 UTC,2023-07-05 14:48:00.000000 UTC,3547,1030,4577
47745,22,F,Medford,Organic,59893,Returned,6907,Shorts,Quiksilver Women's The Beachie Drawstring Waist Shorts Pink G11003-PPE,25.97999954,Charleston SC,32.7833,-79.9333,42.28175825,-122.8895587,3887.798695,2023-10-26 16:33:18.000000 UTC,2023-10-27 11:12:00.000000 UTC,2023-11-01 01:06:00.000000 UTC,1118,6594,7712
76664,40,F,Charlotte,Search,96155,Complete,7090,Shorts,Style & Co Camo Shorts,27.45000076,Charleston SC,32.7833,-79.9333,35.24920055,-80.69936642,283.1371174,2023-11-02 08:35:58.000000 UTC,2023-11-03 23:38:00.000000 UTC,2023-11-04 15:52:00.000000 UTC,2342,974,3316
52840,43,F,Boston,Search,66301,Complete,7258,Skirts,Allegra K Ladies Form Fitting Casual Autumn Skinny Mini Skirt Black XS,8.289999962,Charleston SC,32.7833,-79.9333,42.30734102,-71.08255433,1313.801895,2023-09-21 05:41:24.000000 UTC,2023-09-21 22:14:00.000000 UTC,2023-09-24 23:05:00.000000 UTC,992,4371,5363
8407,45,F,Parker,Search,10527,Complete,7196,Skirts,Jessie G. Women's Low Rise Distressed Denim Mini Skirt,24.98999977,Charleston SC,32.7833,-79.9333,39.51743655,-104.6698613,2334.925269,2024-01-15 14:09:38.000000 UTC,2024-01-12 03:17:00.000000 UTC,2024-01-14 22:02:00.000000 UTC,-4972,4005,-967
25597,34,F,Pearland,Search,32155,Returned,7143,Skirts,KAMALIKULTURE Women's Pencil Skirt,27.94000053,Charleston SC,32.7833,-79.9333,29.5630894,-95.28052413,1501.851711,2024-01-17 01:34:26.000000 UTC,2024-01-16 12:30:00.000000 UTC,2024-01-19 14:19:00.000000 UTC,-784,4429,3645
20778,54,M,Spokane,Search,26065,Returned,27378,Sleep & Lounge,Bjorn Borg Men's Cyber Check Pajama Pant,34.97000122,Charleston SC,32.7833,-79.9333,47.58857281,-117.3351878,3532.085373,2024-01-15 23:40:08.000000 UTC,2024-01-16 05:23:00.000000 UTC,2024-01-16 18:53:00.000000 UTC,342,810,1152
78740,27,F,Cameron Park,Organic,98759,Returned,10233,Sleep & Lounge,Cloud Appliqued Women's Bathrobe 100% Cotton Terry Cloth Long Lt. Blue One Size,89.98999786,Charleston SC,32.7833,-79.9333,38.60247062,-120.9670362,3730.264624,2023-08-20 11:10:52.000000 UTC,2023-08-21 15:19:00.000000 UTC,2023-08-25 03:04:00.000000 UTC,1688,5025,6713
72580,52,M,Ontario,Search,91155,Complete,26996,Sleep & Lounge,Kimono Style Waffle Diamond pattern White Color Adult Bathrobes Robes Unisex Waffle Robe Mens and Womens Bathrobe 100% Cotton Waffle Cloth,31.95000076,Charleston SC,32.7833,-79.9333,34.03480208,-117.5918931,3478.506456,2023-11-15 23:58:44.000000 UTC,2023-11-18 10:55:00.000000 UTC,2023-11-20 20:20:00.000000 UTC,3536,3445,6981
53618,27,M,Highland Park,Display,67275,Complete,26810,Sleep & Lounge,Luxury Hooded Black Adult bathrobes Unisex Velour Men and Women Bathrobe 100% Terry cotton Bath robe,49.95000076,Charleston SC,32.7833,-79.9333,32.83662313,-96.79606081,1574.262046,2023-07-28 11:29:35.000000 UTC,2023-07-28 17:50:00.000000 UTC,2023-08-01 12:45:00.000000 UTC,380,5455,5835
58611,21,M,Greenwood,Search,73624,Returned,26658,Sleep & Lounge,Pendleton Men's Flannel Jam Pajama Bottom,26.60000038,Charleston SC,32.7833,-79.9333,39.59525302,-86.11117926,938.1187584,2023-10-10 05:55:45.000000 UTC,2023-10-12 02:53:00.000000 UTC,2023-10-14 04:07:00.000000 UTC,2697,2954,5651
40623,50,F,Battle Creek,Search,51021,Complete,9816,Sleep & Lounge,Robesale Kimono Adult Bathrobes - Unisex White Men and Women Kimono Bathrobes 100% Cotton Terry Bathrobes Robes,39.95000076,Charleston SC,32.7833,-79.9333,42.27025359,-85.23356008,1153.187226,2023-10-11 12:31:16.000000 UTC,2023-10-10 05:28:00.000000 UTC,2023-10-11 15:29:00.000000 UTC,-1863,2041,178
62131,63,F,Las Vegas,Search,78076,Complete,9952,Sleep & Lounge,Soft Cotton Sleepwear Pajamas Set - Lightweight Breathable Fabric,22.88999939,Charleston SC,32.7833,-79.9333,36.03690176,-115.0802888,3227.041585,2024-01-15 12:16:16.000000 UTC,2024-01-18 00:51:00.000000 UTC,2024-01-22 19:51:00.000000 UTC,3634,6900,10534
17253,31,F,Chandler,Search,21726,Returned,9743,Sleep & Lounge,Solid Terry Loop Bathrobe 100% Cotton Terry Cloth Short Lt. Blue One Size,69.98999786,Charleston SC,32.7833,-79.9333,33.31735652,-111.8314479,2961.904237,2024-01-13 00:27:26.000000 UTC,2024-01-11 09:19:00.000000 UTC,2024-01-13 20:12:00.000000 UTC,-2348,3533,1185
91076,23,M,Roseville,Search,114195,Returned,26494,Sleep & Lounge,Unisex Solid Zero Twist Terry Loop Hotel Spa Bathrobe 100% Heavyweight Turkish Cotton Long White One Size,94.98999786,Charleston SC,32.7833,-79.9333,38.74121222,-121.2489337,3753.946988,2024-01-22 14:32:31.452060 UTC,2024-01-19 17:42:13.452060 UTC,2024-01-21 22:18:13.452060 UTC,-4130,3156,-974
60328,18,F,New York,Facebook,75746,Complete,10235,Sleep & Lounge,World's Softest Cozy Hooded Short Robe,49.99000168,Charleston SC,32.7833,-79.9333,40.74492994,-74.00444649,1030.233069,2023-11-26 16:33:02.000000 UTC,2023-11-29 03:44:00.000000 UTC,2023-12-03 00:08:00.000000 UTC,3550,5544,9094
35942,13,M,Daly City,Search,45140,Complete,24530,Socks,Basketball Socks Half Cushioned Crew Socks - Black (One Size Fits All),8.989999771,Charleston SC,32.7833,-79.9333,37.68089164,-122.4803363,3869.337022,2023-09-11 10:41:14.000000 UTC,2023-09-12 17:13:00.000000 UTC,2023-09-15 16:46:00.000000 UTC,1831,4293,6124
67074,66,M,Sycamore,Organic,84257,Complete,24925,Socks,Bjorn Borg Men's Socks Regular Line,11.94999981,Charleston SC,32.7833,-79.9333,42.00465646,-88.67168862,1281.927553,2024-01-13 12:09:39.000000 UTC,2024-01-14 08:33:00.000000 UTC,2024-01-19 02:23:00.000000 UTC,1223,6830,8053
32282,63,M,Joliet,Search,40543,Complete,25165,Socks,World's Softest Men's Classic Low Cut Sock,4.889999866,Charleston SC,32.7833,-79.9333,41.54318881,-88.04209661,1209.14599,2023-12-27 00:54:31.000000 UTC,2023-12-29 23:54:00.000000 UTC,2023-12-31 12:28:00.000000 UTC,4259,2194,6453
46630,25,F,Fallbrook,Search,58552,Complete,9417,Socks & Hosiery,Dollhouse Women's 2-Pairs Thick Boot Socks - Many Cute Patterns,11.98999977,Charleston SC,32.7833,-79.9333,33.39088733,-117.2401078,3457.439039,2024-01-13 06:50:40.000000 UTC,2024-01-11 23:34:00.000000 UTC,2024-01-12 17:31:00.000000 UTC,-1876,1077,-799
45620,27,F,Agoura Hills,Facebook,57331,Returned,9477,Socks & Hosiery,Red Dachshund Dog Gray Cotton Ladies Socks,13.98999977,Charleston SC,32.7833,-79.9333,34.12312274,-118.7567733,3583.126474,2023-12-23 05:17:03.000000 UTC,2023-12-25 07:51:00.000000 UTC,2023-12-26 16:26:00.000000 UTC,3033,1955,4988
28,59,F,Lake Forest,Search,44,Complete,9142,Socks & Hosiery,World's Softest Cozy Slipper Socks,7.949999809,Charleston SC,32.7833,-79.9333,33.64532524,-117.6847916,3493.589063,2023-12-01 04:04:38.000000 UTC,2023-12-01 17:37:00.000000 UTC,2023-12-06 14:30:00.000000 UTC,812,7013,7825
13602,18,F,Lebanon,Search,17055,Complete,9142,Socks & Hosiery,World's Softest Cozy Slipper Socks,7.949999809,Charleston SC,32.7833,-79.9333,37.68964789,-92.65807203,1276.467377,2023-08-30 22:52:13.000000 UTC,2023-09-01 17:43:00.000000 UTC,2023-09-05 14:23:00.000000 UTC,2570,5560,8130
47228,50,F,Peachtree Corners,Search,59252,Complete,8178,Suits,KASPER 2-piece Reina Suit,128,Charleston SC,32.7833,-79.9333,33.97215909,-84.23548957,420.740438,2023-12-05 23:33:20.000000 UTC,2023-12-07 16:37:00.000000 UTC,2023-12-10 00:38:00.000000 UTC,2463,3361,5824
1469,41,F,Richland,Search,1816,Complete,8229,Suits,KASPER Gold Standard 2PC Tweed Jacket/Skirt Suit,132,Charleston SC,32.7833,-79.9333,46.24499645,-119.2896642,3645.997099,2024-01-03 15:29:37.000000 UTC,2024-01-03 23:17:00.000000 UTC,2024-01-08 09:44:00.000000 UTC,467,6387,6854
42788,35,F,Grants Pass,Search,53737,Complete,8163,Suits,Kasper 2 Piece Skirt Suit - Santa Cruz,79.93000031,Charleston SC,32.7833,-79.9333,42.51322365,-123.342072,3925.550175,2023-10-10 08:47:18.000000 UTC,2023-10-09 20:45:00.000000 UTC,2023-10-11 06:17:00.000000 UTC,-722,2012,1290
31613,23,F,Philadelphia,Search,39632,Complete,8088,Suits,Kasper 3 Piece Eternal City Pant Suit,215.8000031,Charleston SC,32.7833,-79.9333,40.06282237,-75.07851149,918.2459541,2024-01-23 14:05:26.766748 UTC,2024-01-20 19:35:12.766748 UTC,2024-01-20 21:25:12.766748 UTC,-3990,110,-3880
13664,59,F,Aurora,Search,17122,Returned,8203,Suits,Kasper Marthas Vineyard 3 Piece Pant Suit,199.9299927,Charleston SC,32.7833,-79.9333,39.73895151,-104.8633082,2355.943184,2023-08-04 07:46:24.000000 UTC,2023-08-06 17:03:00.000000 UTC,2023-08-07 07:04:00.000000 UTC,3436,841,4277
27136,37,F,Newport News,Facebook,34044,Complete,8074,Suits,Kasper Women's Hearts on Fire Ruffle Jacket Dress Crimson Red,119.5,Charleston SC,32.7833,-79.9333,37.11065658,-76.53197298,572.2936579,2023-10-01 02:50:44.000000 UTC,2023-10-01 15:18:00.000000 UTC,2023-10-02 12:19:00.000000 UTC,747,1261,2008
